text,label
"Pertama kali ke sini,, tiket reguler 30k dan 50k sdh full dapat naik semua wahana hanya saja wahana seluncuean pelangi terbatas berat badan maksimal di 60kg,, lalu tidak boleh bawa makan dan minum dari luar,, memang kita di kasih air teh satu gelas tapi saya pikir itu tidak cukup,, karena untuk beli makan dan minum di dalam harus tukar koin dulu,, bagus sih konsepnya tp bikin ribet beberapa orang",0
"Masha Allah, tempat nya sebenarnya enak, nyaman dan sejuk.
Makanan nya juga enak, sate kelinci nya nggak keras dan nggak amis jg.
Cuma mungkin dari segi fasilitas dll nya lagi perlu di tingkatkan kembali atau mungkin karna kami datang pas hari kerja 🙏",0
Secuil tugu penanda yang punya sejarah fi kota bertuah ini. Perlu adanya informasi yg cukup detail untuk wisatawan. Tempat alternatif dikunjungi setelah ke pasar bawah.,0
"di luar nurul, tidak masuk fikri. susah payah ke lokasi ini dan beberapa kali terlewat, ternyata patoknya kecil seperti patok jalan jaman dulu. karena berada di dalam kompleks pelindo, untuk menuju tempat ini agak susah karena akses yang kadang ditutup. mungkin bisa dibangun monumen/ penanda yang lebih besar dan bagus, bukan ala kadarnya seperti saat ini",0
"Tugu titik nol Pekanbaru. Dari penanda ini didapat jarak kilometer menuju kota lain.
Harusnya ini bersejarah dan bisa dijadikan objek wisata, namun kurang promosi dan perawatan.",0
"View around is nothing special, it doesn't look well-managed. But the horse is good. Try it",0
"Sedang ngopi deket area ini, dan kata orang bisa mampir ke bukit pelangi. Penasaran dan datang langsung ternyata lebih ke tanah kosong aja sih sebenernya. Tidak ada yang spesial.",0
"Tahu tempat ini karena teman dari jakarta berkunjung ke pekanbaru n minta kesini. Aq yang di pekanbaru ga tau padahal mertua rumahnya di rumbai. Datang ke rainbow juga ga tepat lokasi n waktu nya. Google map ngarahin ke jalan kempling tapi liat youtube orang masuknya dari danau khayangan. Udah masuk ke danau khayangan tetap ga bisa liat karena jalan tertutup rumput dan cuaca mendung. Masuk ke danau bayar 10rb/orang n 4rb/ mobil

Waktu yang tepat pas cerah karena rainbow pantulan cahaya matahari ke bukit.",0
"Sebenarnya kondisi nya bagus dengan lokasi yg luas dan fasilitas yg mendukung dari tempat sholat, toilet dll. Dan adanya permaianan banana boat, kapal..Tapi dengan adanya sampah dimana mana, terlihat kurang terjaga dan membuat tidak nyaman. Di bagian lagian masih lumayan rapi.",0
"Tidak terllau jauh dari pekanbaru,  tempatnya panas, klw barenf keluarga harus sewa pondok karna tidak ada tempat twduh disekutaran pinggir sungai, semua serba bayar, gunakan toilet 2.000 toilet untyk mandi 5.000, sewa pondok,  harga tiket masuk tidak ada yg ada hanya uang parkir motor dan mobil sebesar Rp 5000 dan 10.0000.

Sayangnya kurang di rawat dan di kembangkan, tapi recomended untuk budged kwcil dan menwngah kebawah main kesana...",0
Pemandangannya bagus bagus aja. Tiket masuk motor 4000 orang dewasa 20000. Ada kapal bebek di tengah danau. Lokasi super luas sayangnya kamar mandi dan mushola nggak terlalu terawat.,0
"Tempatnya asik untuk refreshing keluarga, harga terjangkau. Tahun ini kami punya booklet voucher diskon bombara, jd masuk bs lbh terjangkau khususnya kalau ramai2 bersama keluarga. Saran kalau bisa tiap tahun ada booklet voucher diskonnya.  Namun ada satu yg disayangkan, airnya kurang dbersihkan. Semoga kedepannya lbh baik lagi",0
"Kenal boombara sudah sejak awal berdirinya. Memang termasuk salah satu tujuan rekreasi keluarga dan bahkan sekolah yg recommended, di Pku, khususnya.
Namun, sayang banget kalo sekarang terlihat kurang terawat. Mungkin akibat serangan pandemi dua tiga tahun belakangan, ya...

Yang saya temukan di sana adalah ... Kebersihan yg kurang, perawatan toilet yg terlihat seadanya, resto yg dulunya lengkap sekarang hanya menyediakan Pop Mi. Bahkan pekerja juga sepertinya menjadi sangat terbatas. Ketika menyalakan wahana ombak, nggak ada yg berjaga-jaga di bagian penyewaan ban.

Ah, semoga saja manajemen bisa segera bangkit dan berbenah sehingga Waterpark Boombara bisa menjadi lebih keren.",0
"Tempat yang bagus untuk belajar sejarah Indonesia, khususnya Riau. Sayang beberapa peraga sepertinya kurang terawat, bahkan sudah ada yang rusak namun tidak diperbaiki. Pelayanan juga kurang baik. Kalau begini, bagaimana anak2 bisa suka maen ke museum? Pantesan aja sepi...",0
"Asia Farm Pekanbaru bisa menjadi pilihan destinasi wisata untuk kamu yang suka dengan suasana estetis serta unik.

Sesuai dengan namanya, tujuan wisata di Pekanbaru ini mengusung tema peternakan dengan dekorasi pendukung yang ciamik.

Khusus bagi warga Pekanbaru, kehadiran objek wisata ini seolah menjadi angin segar ketika memilih destinasi untuk rekreasi, terutama ketika musim liburan tiba.

Objek wisata selfie ini berdiri belum terlalu lama, yakni mulai dari tahun 2019. Meski begitu, popularitasnya melejit terutama bagi kalangan muda-mudi.

Apa saja sih daya tarik dari Asia Farm Pekanbaru? Berikut ulasan selengkapnya.",0
"Asia Farm Pekanbaru bisa menjadi pilihan destinasi wisata untuk kamu yang suka dengan suasana estetis serta unik.

Sesuai dengan namanya, tujuan wisata di Pekanbaru ini mengusung tema peternakan dengan dekorasi pendukung yang ciamik.

Khusus bagi warga Pekanbaru, kehadiran objek wisata ini seolah menjadi angin segar ketika memilih destinasi untuk rekreasi, terutama ketika musim liburan tiba.

Objek wisata selfie ini berdiri belum terlalu lama, yakni mulai dari tahun 2019. Meski begitu, popularitasnya melejit terutama bagi kalangan muda-mudi.

Apa saja sih daya tarik dari Asia Farm Pekanbaru? Berikut ulasan selengkapnya.",0
"cukup nyaman untuk rehat dari hiruk pikuk kota. bagian pinggir sungai masi cukup asri. weekday, ngga bayar tiket, cuma bayar parkir 5000",0
"Cukup bagus, tapi kalo di kunjungi pada siang hari kurang puas, karena terik matahari sangat menyengat sehingga tidak terlalu puas menikmatin suasana wisata yang ada di sana, namun jika berkunjung di sore hari i think it's better sih dari pada pagi atau siang hari",0
"Gazebo yg ada yaa cukup lah buat ngumpul2 keluarga. Kolam renang kecil, di hari pertama pembukaan airnya kotor + Tempatnya panas(kurang atap pelindung). Kebun binatang seadanya, ya bisa dibilang kurang menarik. Parkiran cukup luas. Tempat mainan anak2 bisa dibilang biasa saja karena sering didapati di tempat umum lain.  Miniatur yaa lumayan buat sekedar foto2 mungkin nilai plus nya bisa untuk penginapan.

Overall recommended buat ngisi waktu senggang, tapi untuk untuk liburan kurang.
Semoga ke depannya semakin berkembang.  Barakallah.",0
"Pertama kali kesini kesan suasana nyaman, parkiran luas, ada gazebo besar dan kecil (agak mahal jg sewanya).
Terletak didalam sawit jadi hawanya agak panas ada Kolam renang,penginapan,mini zoo,pemancingan,Taman bermain anak, live music, dan beberapa miniatur dan spot foto juga tidak begitu banyak.
Untuk makanan spt biasa nasgor/migor teh/coffe dll, lebih enak bawa makanan sendiri",0
"Lokasi piknik yang bagus...bawa keluarga, bisa petik buahnya..tapi kolamnya kurang bersih.... fasilitas pendukungnya seperti pondokan,tempat duduk, kurang banyak...harga sewa pondoknya terlalu mahal...ada kolam ikan tapi tidak sedia pancingnya..",0
Nothing much to see. But the artificial lake it self is quite awesome. Go i the morning if you want the view and the cooler weather.,0
"Tempatnya sih sebenarnya oke aja luas, hanya saja kurang terkelola dgn baik, hewannya juga lesu2 dan tidak banyak, kenapa sih tempat seperti ini ada pedagang2 yg jualan di dlm nya, sedangkan di dalam sudah ada kantin2",0
"Karena kesana selepas hujan jadi becek,tempat permainan anak nya jg basah semua",0
"Lumayan buat yang suka menikmati keindahan alam, pepohonannya masih rimbun juga, atraksinya juga lumayan banyak, ada tugu, pendopo, tribun bekas pon 2012 juga ada, lumayan buat duduk-duduk sambil lihat danau, view danaunya boleh juga, tapi ya wahananya ga ada, cuma buat refreshing liat pemandangan oke lah,

saran buat pengelola: kalau misal danaunya dibersihkan mungkin bakal lebih bagus lagi",0
"Harus pilih² tempat berhenti biar bisa lihat yg bagus, krn ada yg dipenuhi tumbuhan air. Masuknya bayar🙃

Rekomen kesini bawa tikar+kacang rebus biar bisa menikmati malam sambil senda gurau.",0
"Danau Buatan atau yang dikenal juga dengan Danau Kayangan merupakan salah satu spot wisata potensial di Pekanbaru

Ada beberapa akses masuk berbeda, dimana ada yang dikelola oleh pemerintah dan ada juga lahan yang dimiliki warga setempat.

Untuk memasuki dikenakan tarif sekitar 7ribu per orang

Danau buatan biasa dijadikan tempat piknik atau refreshing, maupun acara2 lainnya karena memiliki pemandangan alam yang cukup bagus

Secara keseluruhan masih perlu dibenahi dan dikembangkan lagi agar dapat menarik lebih banyak wisatawan.",0
Baru saja pulang dari Pulau Cinta dan ternyata sekarang kondisi lagi tidak oke untuk dikunjungi. Air sungai Kampar menguap hingga menenggelamkan pulaunya. Tinggi airnya sampai menenggelamlan pondok-pondok dan sarana di area pulau. Semoga segera kembali ke kondisi semula,0
"Rumput luas. Area permainan anak-anak, tempat camping, kulineran, dekat dari Pekanbaru jelas tempat ini adalah pilihan terbaik. Biaya masuk gratis biaya parkir cukup bayar 5K-10K. Bisa quality time bersama keluarga. Kalian juga bisa bantu ekonomi UMKM disini dengan membeli dagangannya atau beli cemilan juga ya.. disini suasana asyik dipagi hari dan sore.

Untuk sewa ATV mulai dari 35k-50k",0
"Lokasinya strategis di jalan besar (Jl.Jendral Sudirman)
Area parkir lumayan..
Cuman saran untuk pengelola untuk menjaga kawasan taman banyak rumput ilalang lumayan tinggi.
Gedung / rumah adat kurang terawat.",0
"Begitu masuk udh terasa panas, gerah banget, nggk ada kipas angin/ AC sama sekali, ada pun pendingin naruhnya didepan meja petugas, koleksinya nggk seberapa banyak juga, jauh dr ekspektasi",0
"Semoga tempat ini ramai di kunjungi oleh masyarakat kota Pekanbaru dan lebih baik lagi jika kawansan ini di rehab kembali dan di tata lagi supaya dapat menarik minat pengungunjung baik dari  Kota Pekanbaru sendiri maupun di luar daerah daerah Pekanbaru dan juga wisatawan asing mancam negara sehingga kita sebagai warna Pekanbaru Ikut bangga karena memiliki taman budaya yang terkenal di Indonesia dan kanca dunia, semoga ulasan ini dapat membantu teman teman semua sekian dan terimakasih.",0
"Sangat sayang benar2 kurang terawat. Kebersihan kurang. Artifak2 dan barang2 museum banyak yg kurang terawat. Bahkan berdebu2 kotor.
Sungguh sangat disayangkan.

Malah petugas ada yg teledor menabrakkan motor ke pipa air di jalan masuk menyebabkan pecah dan air bocor menggenang

Sebenarnya hrs dirawat dengan baik",0
"Lokasi jauh dari pusat kota, pakai tiket masuk, dan area parkirnya luas. Nanti sebelum masuk registrasi dulu dan kemudian cek barang dan tidak boleh membawa makanan dari luar.

Area berenang luas, terdapat banyak macam seluncuran, banyak juga patung patung hewan yg disukai anak anak, gazebo, banyak air mancur juga, lokasinya teduh banyak pepohonan. Tersedia , kantin, kafe, loker pakaian dan tempat bilas mandi bersih juga.

Untuk area sekitar kolam bersih, tapi untuk kolamnya sekarang sayangnya kurang terawat, kolam sudah banyak terdapat lumut lumut hijau di dindingnya, dan banyak lantai keramik kolam yang pecah, sehingga tanpa sadar tapak kaki sudah luka terkena goresan keramik pecah.

Rekom kok untuk family holiday tapi perlu perawatan dan renov lebih 👍

Stay tuned ⤵️
YT: Rahmat Fitrah
TT: Rahmat Fitrah
FB: Rahmat Fitrah
IG: rahmatfitraah",0
"Kurang terawat
Air terlalu berkaporit
AgakBerbahaya karena beberapa tempat mainan atau benda berkarat atau timbul atau keluar dari semenanan ,keramik atau besinya
Kulit bisa robek , kegores, kalo ga hati2.
Bahaya kan buat anak2 dan pendampingnya
Mohon dibenahi, insyaalllah kalo dibenahi semakin baik bisa rame lagi.",0
"Males ksna krn ribet hrs ada deposit²an..
Dilarang bw makanan dr luar pdhl kn wlpun bw makanan namanya anak² dan dewasa teteupppp pingin jajan juga...",0
"Bagus, tapi kurang fasilitas bermain anak""",0
"Gak mau kesini lagi, tempatnya kotor. Pas masuk kolam anak terasa byak pasir di dasar kolam, trus ada beberapa lebah dan lalat juga di air kolamnya. Pinggir kolam yg wrna merah itu juga licin, byak perosotan yg gak bsa dinaikin. Sampah berserakan, pondok tempat duduknya juga kotor byk pasir, padahal lagi sepi. Utk kamar bilas lumayan bersih dan pnerangan juga bagus. Htm 30 ribu weekday. Boleh bawa mkanan dri luar.",0
"Bagus sih untuk tempat hiburan foto-foto, hanya saja masih kurang tertata kalau untuk tujuan wisata, padahal masuknya sudah berbayar.",0
"Bagus untuk spot photo dan video
Atau mau prewed juga bisa.
Langsung aja datang untuk menikmati pemandangan nya berasa di luar negeri versi low budget. Eheh",0
"Bagi yg pingin refresh otak dan suasana dgn dedaunan hijau cocok berkunjung dimari. Udara segar, anak2 bebas main, mau mancing, main sepeda air, lari2 kejar2an, outbond, denger musik, jajan, semua OK",0
Ada harga ada kualitas. Wahana tidak terlalu banyak. Sesuailah dg tiket yg trmasuk murah.,0
"Bagus rapi, terawat, cmn sulit mengakses taman karena berada d tengah jalan besar jl.jend.sudirman dan jl.arifin achmad
Tdk ada area parkir dan akses harus mnyebrangi jln besar (agak riskan/berbahaya)",0
Penambahan fasilitas bermain anak akan lebih menarik. Semiga PemKot pekanbaru bisa merealisasikannya 😊,0
Tpi d tengah jln.. sulit parkir n gelap.. klo lg macet,0
"Tempat wisata bagus dan berpotensi. Masih banyak yang harus dipoles, timbunan halaman jangan gunakan tanah merah seharusnya pasir putih, penerangan, WiFi dan soket pengecasan HP.",0
"Sebelumnya bunga subur dan tertata, semenjak pademi lokasi kurang trtata dan terurus.. Walau beberapa tempat masih ada yg bagus, skrg lebih terkesan gersang. Beberapa bunga blm tumbuh krn blum waktunya. Lokasi sebenarnta bagus dinl tepi sungai...utk by masuk 5 k/org dan sewa tempat 15 k",0
"Kurang terawat dan fasilitasnya sebagian sudah dihilangkan, tidak diganti.

Kesadaran kebersihan pengunjung sangat kurang.",0
"Ada arena bermain anak anak, gazebo, musholla tempat sholat yg bersih. Taman cukup bersih.. Cuma di beberapa lokasi kurang terpelihara dan terjaga. Weekend selalu ramai dgn keluarga yg bawa anak anak.. Lokasi parkir di pinggir jalan.. .",0
"Playground anak2 cma ada 2 permainan, untuk kebersihan lumayan banyak sampah berserakan, kamar mandi tak ada air, gak bsa buang air dong",0
Lumayan untuk anak2 main pemkot ny hrs lbh kreatif lg sih soalny g tr urus,0
Tpi krg peneranganny,0
"Pertama kali ke sini , sayang kondisi Taman sudah memprihatinkan , tidak terawat dan bahkan sudah rusak bangunannya ,",0
"Agustus 2020 terlihat tidak terawat masuk Rp.15ribu, mandi dikolam renang Rp. 15ribu lalu parkir mobil Rp.10ribu",0
"Still on development, no big trees. Must bring umbrella.
And also must bring your own foods anf drinks, due to expensive if you buy inside.",0
"Suasana pasar tradisional msih ada, jika musim hujan maka bisa berseluncur..
Saat musim kemarau musim berdebu..
Kelebihan lengkap para penjual bahan dapur ada dsnana.
Smoga ja Kamar mandi (WC) tetap di jaga kebersihan utk bersama.",0
"Luar biasa becek, semrawut, penuh sesak bahkan hampir tidak ada tempat untuk jalan kaki pembeli karena di isi oleh pedagang.
Tapi pasar ini terbilang cukup lengkap. Hampir semua kebutuhan harian dan lain - lain bisa ditemukan di sini.",0
Cukup variatif khusus dihari Minggu. Tapi sulit nyari parkir mobil. Enakan sama motor,0
"Tempat bagus, suasana adem, sangat recommend, ada peternakan rusa dan kambing serta kebun belimbing, cuman manajemen nya kurang tertata",0
"Available Swimming pool, play yard, boat, hotel, etc. Not really bad, low maintenance.",0
"Lumayan tempatnya sekalian wisata sekalian nginap di hotel. Tersedia taman wisata yang dapat digunakan untuk acara keluarga maupun instansi baik itu kegiatan outbond, acara outdoor dan lainnya. Tersedia penginapan hotel, kebun binatang dan terdapat TaHuRa disekeliling hotel, suasana nyaman dan sejuk dikelilingi pepohonan hijau dari pintu masuk sampai ke hotel, terdapat juga kolam renang maupun fasilitas olahraga yang dapat digunakan. Parkir lumayan luas. Banyak spot foto  yang bagus di lokasi ini.",0
"Sebenarnya tamannya bagus, tapi fasilitas permainan anak sdh byk yg rusak. Maunya pemerintah kota menanggapinya, dgn memperbaiki fasilitas yg ada tersebut, karena memang di Pekanbaru susah mencari tempat hiburan, terutama yg murah dan edukatif. Dan kalau sudah diperbaiki, sebaiknya kita sebagai pengguna RTH, saling merawat dan menjaga RTH tersebut agar awet dan sama2 bisa menikmatinya... 🚮🏞️",0
"Lapangan yg cukup luas,  selalu ramai bila sore hari. Ada lokasi bermain anak anak. Dipinggiran lapangan dipenuhi dengan kios kios kecil yg menyediakan tempat duduk dan makanan/minuman. Lokasi lapangan selain digunakan utk tempat olahraga/lari/jogging/voli..sebagian kluarga/remaja menggunakan sebagain tempat bersantai dan ngumpul. Tapi sayang lokasi kurang terurus.",0
"Biasa aja tamannya
Banyak masih pembangunan gedung di sekitar sini sehingga kurang nyaman jika kita mau memanfaatkan tamat digital",0
Yuk..yg hobi mancing...disini ikan nya banyak loh...,0
Santai blm lengkap kalo gak kesini,0
Lumayan utk wisata pancing,0
"Need to be refreshed on the concept, not just holding several shows/dances, and then done. Local government need to invest to revitalize the facilities as well. Overall, nothing special!",0
"Cukupan bagus buat alternatif hiburan ditepian mahakam, perlu lebih serius untuk.menjadikannya salah satu icon wisata di samarinda, posisi ditempuan sungai mahakam memberi aksen dan view sungai dan kapal melintas yang cukup inix, berbagai atraksi lampian buat anak cukup memadai, lanskap yang tersedia belum memberi khas makaham dan belum  istagramable. Semoga kedepan, kali kunjungan ke dua ke sini sdh berbenah lebih baik.
Apalagi bila sudah ada resto tepian sungai yang dibuat dengan bagus.",0
"Pertama kali ke Taman Samarendah pas malam tahun baru 2024, suasananya cukup ramai dan jadi titik pusat perkumpulan juga. Untuk warga atau orang-orang yg lagi ke Taman Samarendah agar tetap hati-hati dan mawas diri akan kendaraan dan helm yaa",0
"MALL ELITE, BUATIN LIFT PENGUNJUNG SULIT :/
Sebagai Ibu yg biasa jalan berdua anak dan bawa stroller jd was2 klo mau naik tangga eskalator.. Jdnya cuma bisa keliling aja sampe lantai yg ada Hypermart krn ada eskalator lurusnya.",0
"Berbelanja souvenir dan buah tangan khas Kalimantan sangat cocok disini. Selain harganya terjangkau, barang asli kalimantan tersedia dengan mudah dan banyak variasinya.
Ada tas manik, sarung samarinda, aneka kalung batu, aneka obat dan minyak tradisional.",0
"Lokasinya tidak terlalu jauh dari kota Samarinda
Waktu tempuh kurang lebih sekitar 20 - 30 menit kalau menggunakan sepeda motor
Parkiran nya cukup luas
Tempat nya tidak terlalu besar cukup dijangkau semuanya
Saran :
Wahana mini zoo nya  kalau bisa diperbanyak lagi hewan hewan nya agar lebih menarik
Diperbanyak lagi objek spot fotonya
Toilet nya agak jorok tolong diperhatikan, kalau perlu ditempatkan 1 org pengawas/penjaga edukasi untuk pengunjung nya utk tidak membuang tisu bekas pakai disebarang tempat
Harga tiket masuk Rp. 70.000/org relatif mahal dibanding dengan fasilitas yang didapatkan
Terimakasih",0
"Tempatnya bagus dan barang-barangnya juga terawat dengan baik
Tidak besar juga tidak kecil
Bagus sih
View nya juga bagus banget
Rame dan instagramable
Sayang bangeeeet tidak ramah disabilitas termasuk museum yang baru sama sekali gak ramah disabilitas
Banyak tangga di dalam dan luar, kebetulan saya sedang cedera kaki sehingga akses untuk melihat masuk terbatas apalagi gedung yang baru. 3 lantai dan harus naik tangga",0
Wisata susur sungai Mahakam yg menarik sambil makan malam di Samarinda,0
"Untuk saya ada banyak tempat foto ,kolam renang ,sama makanannya,tapi untuk kamar mandinya sebaiknya diperhatikan serta kolam renang yang sudah mulai kotor tidak segera dibersihkan",0
"Titik nol, banyak angkot/mikrolet ke berbagai jurusan di sini. Tapi itu jugalah yg membuat di area ini macet banget! Angkotnya pada melambat dan ngetem jadi bikin macet panjang.",0
Tugunya perlu dirawat atau renovasi dan di perbaiki kembali pagarnya krn ada yg sudah rusak di duduki orang...,0
Tempatnya keren... dari tempat ini juga kita dpat melihat kota manado.. dan keindahan laut dari kejauhan... tapi sayang akses jalan menuju tempat ini... sangat berbahaya karna sebagian jalannya tidak diaspal...,0
"Parkiran lumayan sempit untuk destinasi wahana bermain, blm tersedianya cafe, tapi tempatnya bagus.",0
"cukup representatif untuk olah raga  jalan kaki, sepeda santai di pagi hari , atau sekedar nongkrong sambil baca2  dibawah keteduhan pohon .",0
"Cocok untuk rekreasi keluarga, suhu airnya tidak terlalu dingin, cocok untuk anak-anak, harga menu di resto cukup terjangkau. Recommended #family#kids
Parkiran yang cukup, dekat dengan lokasi kolam.
Di bagian kolam dewasa agak Kotor Dan kurang diperhatikan. Di beberapa bagian lantai dan taman agak licin, anak-anak banyak yang terpeleset, harusnya petugas kolam yang mengintrol Dan memperingatkan.",0
"Tempatnya bagus, lokasi strategis, cuma kurang terawat, air kolamnya dak mengalir, kamar mandi dan toilet kurang bersih serta terawat, pintu kamar mandi dan toilet sudah mulai rusak, meja dan kursi untuk pengunjung sudah mulai kotor, jika bersih terawat maka kan lebih bagus lagi,
Klu mau kesini lebih bagus masih pagi2 jika dak suka terlalu ramai",0
"Bagi kalian yg belum pernah kesini, ini tempat semacam trotoar di pinggir pantai dengan ada kursi dan gardu pandang di beberapa titik, tempatnya panjaang gaess. Buat kawan pengunjung, tolong jangan buang apapun sembarangan ya",0
"Ini adalah tempat yang nyaman.  Saya pikir ini akan menjadi tempat yang lebih populer jika tidak ada daun-daun berguguran atau sampah.  Pihak manajemen harus menyewa petugas kebersihan untuk memungut daun-daun yang berguguran.  Namun, jika menyangkut sampah, menurut saya sebaiknya pengguna ``membuang sampah ke tempat sampah.''",0
"Kotor, fasilitas umum tidak dirawat.. Kabel kemana mana... Padahal view-nya bagus...",0
"Tempat lumayan bersih.
Petugas kebersihan siaga ditempat.
Ada kantin, mushola, kamar mandi dan ruang ganti gratis, gazebo berbayar, hanya sayang wahana perosotanya tidak licin. Tidak bisa meluncur dari atas tembus ke bawah.
Parkir kendaraan juga masih membayar, tidak seperti yg tertulis di iklan postingan fb.
Semoga kedepanya pengelola bisa memperbaiki beberapa kekurangan yg masih ada, terutama parkir kendaraan.",0
"Kurang pohon untuk peneduh
Sebaiknya harga tiket di buat lebih terjangkau dan wajar yang penting bisa ramai pengunjung
Keuntungan lebih bisa di dapat dari sewakan fasilitas food area dan warung warung jga bisa perdayakan UMKM warga sekitar

pemilik belajar ilmu marketing
Kasian ini tempat sudah bagus tinggal management nya kurang
Karena sekarang tidak seramai dulu waktu pertama di buka",0
"Seru, tempatnya luas, kolam banyak, cocok buat anak2 hingga dewasa. Tapi bau kaporitnya menyengat, airnya kotor, kamar mandinya gak terawat, barusan kesana tiketnya 100 rb karna lg liburan tahun baru",0
"Nice for jogging. But some short tracks may uncomfortable. Fresh air in the morning because  many trees and quite hot in the evening especially during summer. Tiles built on tracks was quite slippery, especially after rain. Crowds on every weekends especially sunday, if not rainy days. Various events on sunday.",0
"Bagus tempatnya, akses mudah, orgnya ramah2...cuman kotor kurang bersih dan penataan pkl yg semrawut...",0
Wisata alam yang berada di pinggiran Kota Kendari. Lumayan sebagai tempat santai. Kondisi air terjunnya tidak terlalu panjang namun suasana masih alami. Wisata murah meriah karena masuk juga gak bayar.,0
"Akses ke lokasi air terjun nya perlu diperhatikan. Dan masih banyak pengunjung yg belum sadar akan sampah.
Utk view ny masih alami, lumayan utk tempat healing.",0
"Sangat berpotensi untuk dikembangkan lagi tapi masih Perlu penataan yg lebih baik lagi dari pemkot terutama terkait kebersihan, para penjual dan perparkirnya",0
"Udaranya sejuk karena banyak tanaman. Ada sungai kecil mengalir yang dibuat main air oleh anak-anak disitu. Ada menara pandang yang digunakan untuk melihat sekitar dari ketinggian. Sayangnya penunjuk jalan masih kurang dan tidak ada koleksi tanaman yang bisa dinikmati keindahannya. Selain itu, kami membayar parkir+tiket masuk untuk 2 orang seharga 15rb, namun tiket yg diberikan hanya 1 saja.",0
Butuh perhatian lebih supaya pengunjungnya lebih ramai..,0
"Benar2 harafiah kl disebut air terjun tersembunyi, g ada petunjuk jln sama sekali kesini hahaha hrs GPS (gunakan penduduk setempat), jln menuju air terjun ckp mendebarkan, kl kesini bawa temanlah",0
Pemandangan nya bagus tapi kurang pembersihan lingkungan,0
"Cocok di kunjungi di waktu santai bersama keluarga, akses dekat dengan kota, umumnya di kunjungi di pagi dan sore hari, pemerintah terus melengkapi dan menata tempat ini lebih baik.",0
"Kurang terawat, bnyak fasilitas rusak, rumah"" nya lapuk, wc nya di kunci dan kurang tong sampah",0
"Lokasinya strategis, nggak ada karcis masuk, cocok utk jalan2 sore karena ada jalur trekking pinggir laut. Sayangnya tempat ini tidak terawat, byk pembatas jalur trek yg sdh copot sehingga bisa membahayakan pengunjung. Disini banyak penjual minuman dan mkanan ringan. Tempat Parkir juga byk sih",0
"Enak untuk jalan jalan pagi apalagi dekat hotel berbintang, sore sampai malam juga sangat ramai banyak yang jualan di pinggir jalan.
Hal paling menarik di pinggir jalan selain banyak jajanan khas Kendari, ada pula jasa sewa tempat karaoke ditutup kain/tenda dengan dilengkapi layar proyektor untuk menampilkan lagu.
Hanya di jalan menuju mangrove kayu sudah sedikit rapuh, airnya kotor banyak sampah padahal bagus tempatnya.",0
Bagisnya ke joging track mangove ini dipagi hari karena udaranya masih bersih karena temoat ini ditengah kota......,0
"Disini kalau Air laut surut, bagus buat Hunting Kerang... Pokoknya seru",0
"Keren sih saat air naik tapi saat air turun jangan kesini karena pasti akan menyesal,dan satu lagi kurangnya tidak pagar pembatasnya jadi bahay untuk anak-anak jadi yang ingin datang kesini bersama anak-anak harus di perhatikan baik-baik.",0
"Di tmpt ini sebaiknya dtg tdk hanya siang hri,  krna ada jga spot yg bagus saat mlam hari ketika membelakangi jaln..  Di sni bsa bersantai smbil memancing.",0
"kondisi sekarang kurang terawat, kayu mulai lapuk dan akses parkiran yg sempit.",0
"Potensi bagus, sayangnya masih banyak yang buang sampah tidak pada tempatnya",0
Tidak terawat dan disini ada beberpa  bekas botol miras karna t4nya yang jauh dari keramaian dan tertutup kalaw sudah masuk dalam .... lampu2 juga sudah tidak berfungsi,0
"Tempatnya bgs, tp sayang tdk terawat... pagar sdh banyak rusak dan sdh banyak sampah di antara mangrove...",0
Bisa melihat Mesjid Al Alam dari sini. Sayangnya tidak dikelola dengan baik. Sampah bertebaran.,0
"parkiran kurang aman buat anak anak karena di tepi jalan, penerangan perlu ditambah utk menghindari tindak kriminal",0
"Secara fungsi bagus sbg penahan abrasi air laut, namun untuk wisata kurang terberdaya (tidak terawat).",0
Wisata alam dengan pemandangan kota Kendari dari atas bukit. Jalan mendaki yang menantang sekitar 1 jam. Tersedia parkir kendaraan di rumah masyarakat.,0
"Pemandangan bagus. Lumayan untuk foto-foto tapi sepertinya kurang aman, terutama bagi anak-anak.",0
Lumayan... masih ada orang yg berpikir utk membuat tempat bukit yg menjadi menarik didatangi...,0
Datangbsaay sore atau pagi saja untuk olahraga lari santai,0
"Masih agak sunyi saat malam untuk di jadikan tempat nongkrong, tapi kedai jajanannya sudah lengkap. Biasa di pakai senam saat sore, sudah ada penyewaan sepeda listrik juga untuk anak-anak harganya berbeda tergantung penyewa",0
,0
,0
"Bangunan kurang terawat, toilet nya juga gak ada. Sungguh di sayang kan",0
Sangat memberikan Motifasi kampung lain dalam membangun kampung halamanya,0
"Ulasan ini berdasarkan kunjungan saat Kebun Raya UHO baru saja dibuka.

Jalan setapak di dalam Kebun Raya bagus hanya saja khusus bagian tanjakan/turunan agak licin apabila habis turun hujan.

Suasana di Kebun Raya UHO sejuk sehingga bisa menjadi salah satu tempat alternatif untuk berjalan-jalan selagi istirahat kuliah atau pun berakhir pekan.

Apabila tanaman lebih tertata dan fasilitas diperbarui (jalan diperbaiki agar lebih aman saat hujan) Kebun Raya UHO bisa dijadikan salah satu destinasi yang menarik.

Mohon maaf saya belum memiliki gambar untuk ditampilkan.",0
Biasa saja,0
Kurang rame,0
