label,text
0,airnya jernih takutnya terkena cipratan air kulit sensitif alergi sampah ranting berbahaya jatuh prasastinya terjaga terkikis kecuali jamur
0,bagus bersih
0,mohon area larinya peringatan garis khusus pelari cape kalo jogging terhambat beresiko menabrak org didepan lg jalan santai
0,nice place with a nice city view of bandung but i believe the access from bandung is still can be improved there are too many damaged roads steep climbs slippery segments and its too hard to reach not recommended for any city type of vehicles city view biasabiasa tiket masuknya lumayan mahal rpk bos cuman liatliat pemandangan hutan pinusnya juara colokan charger eksistensi zaman now
0,nya oke bawa binatang peliharaan tiket masuknya lumayan mahal ga salah rb gtu deh orangnya mesti bayar parkir lg tp minuma gelas wahana nya bayar yg main bebek air org rb bebek mestin org gak doang mainnya menit durasinya foto spot foto jepang an mesti bayar sewa baju nya org nya rb ga salah sedih gak foto spot karna mesti bayar jajanannya gak coba sih overall tempatnya unik tp ga worth it aja pikir
0,ulasan ditulis tanggal maret harga tiket masuk kawasan ribu sepadan suasana tempatnya maaf ya niat jelekin saran aja kalao rame pengunjung bertahan yg perluh dibenahiharga makanan evaluasi harga tiket masuk dievaluasi wahana nya beli tiket masuk untung aja beli yg paket nya gak daftar menu seakan luas nama keren gak wahana gak beli yg harga ribu kemahalan berpikir asyik wahana zonk yg kandang kelinci kasih makan kelinci beli makan kelinci seharga ribu masuk kekandang kelinci kandang kelinci nya terawat kandang kambing adalagi pas kelur tempt parkiran yg kecewa yg ngomong gtu doank kasian pemandu turis gak enak hati malu bawa turis kesini
0,hi travelers well fairy garden dr d lodge maribaya jg so far sih seru krn kmrn fairy nya hny elf castle nya jg simple bgt dpt free sewa custume tp mesti bayar utk fotoga blh pake hp dlm jg penyewaan gocart kereta dll tp ttp seru aj so klo ga mesti bgt yah worthy aje sih guys
0,makan punclut nyaman
0,its all about dim sum like it
0,tempatnya enak harga standar pelayanannya cepat mantap
0,disayangkan ditinjau fasilitas disediakan harga tiket masuk dipatok overprice perawatan ditingkat wahana bermain anak hewan pohon beragam jenisnya sampah ditambah akses jalan diperbaiki semoga kedepannya puntikayu destinasi unggulan kota palembang
0,wisata hutan yg menenangkan tersedia mushola dalamnya ga repot klo jam solat wisata kesinj fasilitas outbond wisata perahu naga rborang pengelolaan maksimal
0,mampir sholat jumat mesjid agung palembang air mancurnya gak nyala anak berenang dibersihin air mancur nya ok
0,bantak lumut dibendera kadang gak idup bsgus loh
0,mancing ikan kiloan tiket masuk rporg
0,alhamdulillah lumayan bagus tempatnya
0,suasana enak nyaman makanan enak harga terjangkau kolam pemancingan bagus ikan sulit ditangkap cocok utk kumpul keluarga
0,sebenernya udah kesini liat rusa ga jadisecara rumah plajujadi lumayan kemarin dapet kabar kakak sepupu masuk rs pusribesuklah kesana salah masuk dongkarena ga rs sanaternyta udah pindah jalur masuk rs masuk gerbangambil tiket parkirjalan eehh kandang rusa gede kesampean ngeliat rusanya banyakada yg gede bintik terurus
0,hiburan anak ngasih makan rusa langsung cuman area rumah sakit kategori wisata silakan yg berkunjung cuman disarankan kesana sore jam menit
0,makanan lumayan murah pindang kepala ikan rb perporsi pilihan makan ratarata bersih lingkungan pasar dicoba merasakan sensasi makan kapal tepian sungai musi overall good
0,cita buruk berasa enak lidah view jembatan ampera posisi sungai musi icon yg layak jual mohon pemilik mengganti kokinya wisata kuliner citarasa menjual view pemandangan
0,hatihati copet uang pengamen pergi abaikan dikasih uang pengamen
0,aja sih nya harga nya serbah mahal pondok santai sewa rb gk sewa gratis disni yg serbah bayar
0,jalan tepi sungai dipoles cat warna warni segar atraksi apapun menarik suka arsitektur bangunan bangunan lokasi pasar pasar bangunan dibangun tua menemui rumah tradisional toko kayu
0,sungai tolong diperhatikan yg membuang sampah sembarang disekitar sungai sungai indah
0,saluran air sungai musi warna kehitaman menghindar bau baiknya pagi air mengeluarkan uap kena panas sinar matahari spot photo kasual kebersihan saluran dijaga petugas turun kali
0,ketiga kalinya kesini berubah burung parkitnya jembatan tuk berfoto kandang burung burung parkitnya jembatan dibongkar bird park dibilang satunya kebun binatang yg tersisa kota palembang sayang perubahan perbaikan spot foto jg harga tiket ribu worth it kesini dg hewan yg potongan follow ig palembang park semoga gebrakkan perubahan wisata
0,slesai perbarui dpercantik bangunny dermaga danau opi tp masyarakatpengunjung menjaga kebersihan kl lihat dr fotopostingan sosial media indah tp ktika berkunjung ksana lingkungan skitar kotor krn byk pengunjung yg mninggalkan sampah plastik bekas makananminuman dsayangkan saran sbaikny d ksh flayerbanner sbg pengingat spy pengunjung tdk mninggalkan sampah d lokasi
0,sdm palembang buang sampah sebarang fasilitas bayak gk terawat pohon nya saran pohon kotak sampah perbanyak sampah gk berserakan
0,ketiga kalinya kesini berubah burung parkitnya jembatan tuk berfoto kandang burung burung parkitnya jembatan dibongkar bird park dibilang satunya kebun binatang yg tersisa kota palembang sayang perubahan perbaikan spot foto jg harga tiket ribu worth it kesini dg hewan yg potongan follow ig palembang park semoga gebrakkan perubahan wisata
0,rekomdasikan orang buatkan perahu ketek
0,izin situ msh makam pangeran madi alit tgl sept sy temen jawa berniat ziarah tatapi penjaga sdh tdk makan tdk diperbolehkan masuk berdasarkan catatan sejarah yg sy baca disanalah pangeran madi alit makamkanmohon maaf salah
0,tugu ikan belido fasilitas taman menikmati pemandangan sungai jembatan ampera dermaga perahu motor oki baung daerah nya sayang oknum pungutan liar modusnya kuli angkut harga yg wajar kuli nya disesuaikan jjmlah barang bawaan jikaada koli oknum kuli angkut membayar pendekatan gaya bicara cenderung memaksa nyaman
0,danau tanah mas danau padukan wahana permainan air kolam renang pancuran seluncuran pilihan permainan kolam renang dangkal sayangkan low maintenance kualitas air kolam renang kotor endapan air putihputih melayang sampah daun lumut menutupi jalan karat yg tanggatangga plat besi saran kolam renang butuh filter ganti air perawatan fasilitas kursi meja tangga keramik uang intens oya air danau rawa masuk area duduk wahana dipikirkan agara air rawa masuk area wahana imho terima kasih
0,berteduh terik matahari hujan lumayanlah kendaraan berhenti parkir kena tilang air kolam retensi kotor bau hujan deras hati hati daerah banjir
0,berguna mangkas kemacetan sayangnya jalan nya bergelombang gk nyaman jalannya kuda turun turun harap kedepannya diperbaiki nyaman berkendara
0,akses lokasi tanah merah hujan dibayangkan penambahan arena bermainnya kelokasi harap pengelolah biaya jelasoke info sementarasmg kenyamanan dilokasi
0,wisata lokal permainan air banana boat bebekan tutup permanen
0,ngumpul masyarakat foto keluarga temantempat jogging oke perbarui semuabanyak spot foto yg sediakan perhelatan tgl
0,lumayan
0,mobil sim samsat keliling tamannya sejuk tersedia bangku dibawah pohonnya
0,lokasi kenten ujung melewati jalan menantang sekitaran objek wisata kyknya disana pusat wisata krn resto kebun binatang taman bunga kolam pemancingan lumayan nggak wahana perosotan wc ruang ganti memadai kebersihan kolam bersih air kolam bersih sy kesana rame musim liburan airnya keruh fasilitas karaoke kantin biaya masuk lumayan murah juni dewasa rb anak diatas rb
0,luasnya wilayah perairan sungai rawa banjar menjadikan aktifitas masyarakat banjar berhubungan dgn sungai rawa bertani rawa pasang surut urang banjar yg bermukin daerah rawa anak sungai barito sungai martapura jg memanfaatkan rawa yg ditinggikan berkebun sayur buah wilayah rawa jg jd habitat ikan air tawar yg melimpah konon daerah bandar berlabuh kapal niaga
0,lokasinya lumayan ditempuh banjarbaru bis trans banjar rp pake emoney jajanan pinggiran drkat masjid raya
0,menarik dirawat sampah
0,catatan sampah adajadi bingung buang sampah dimana duduk sanagt kurangbaiknya pinggir sungaj duduk kebersihan sungai lumayanmeski enceng gondoknyamohon dinas terkaitsecara rutin membersihkan
0,rth ditengah kota sayang dirawat dikelola pemerintah dibutuhkan masyarakat kota taman bermainarea joggingtempat olahraga sampah bertebaran dimana arena peralatan berkaratrusak terawat semoga pemerintahan mengelola ditingkatkan pengelolaannya biar masyarakat rth wisata ditengah kota aaminn
0,akses jalan sempit parkir sulit pekarangan warga lahan parkir
0,tiket masuk lokasi didalam kota mushola lumayan jajanan tp menunggu nyaman wahana lumayan tp bersih
0,kali kesana langsung kolam baby room lantainya licin airnya kotor berpindah kolam sebelahnya perosotan diulang berkalikali bayar bayarnya sewa ban aja kolam airnya jernih berlumut baby room kolam bermain anak kamar mandinya ok musola
0,masuk nya k orang sh gk puas krna airnya kotorbanget sampah bulu burumg ayam selera renang gk ombak nya mainin jam x yakali nunggu klo bayarnya mahal sh tingkat kebersihan yg utamakanyh
0,kokasi oke bagus strategismaaf sayang nya kebersihanya mengganggu pemandanganswandaunya bersih bagus lagisayng banget menurutku indah tempatnya sih
0,nyaman bawa anak bersih mengedukasi kereta rb org dewasa rb anak kereta kali putar gak kerasa tertalu bentar gak worth it harganya wkwkkw kalo bebek airnya worth it kalo gak salah rb menit
0,kenakan biaya masuk warga tepatnya lansia rp sampe parkir motor rp bingung kesel sih pantai pengelolanya dikenakan parkir liar segitu gak ngapangapain rompi gak karcisnya harga segitu suka mancing suka nikmati sunset sunrise minim pengunjung gazebo layak pakai bawa tikar berlamalama gak penjual minuman makanan mobil masuk utk agya atai ayla
0,sayang pantainya bayangkan nampak pasir pantai deburan ombak lautan dulunya pantai pagipagi sore malam
0,lumayan bagus utk pantai kota pasir warna abu kotor
0,mumpung makassar mengunjungi salah historical sitenya benteng sumba opu letaknya nggak pusat kota pemukiman warga benteng sumba opu wisata rumah adat masyarakat bugis sepii nggak pengunjung anak sekolah bikin tugas video senam area bentengnya nggak luas dikelilingi cepat puncaknya rumah bentengnya terawat keliling rumah adat sepii banget kayanya bagus dimanfaatkan edukasi daerah rumah adatnya minim informasi dibaca semoga depannya dikembangkan ya
0,situs sejarah benteng terawat terjaga sayang replika rumah adat rusak ditambah memasuki area benteng bangunanbangunan kumuh enak dipandang semoga perhatian terkait bentenf somba opu objek wisata disukai masyarakat
0,berkunjung kesini sejarah kejayaan kerajaan gowa tallo im sorry to say suasana benteng somba opu kondisi nya kritis butuh perhatian penuh dinas pariwisata prov sulsel berkunjung disana warga yg pengelola tinggal permanen benda cagar budaya peruntukannya ditinggali warga wisatawan jujur kaget suasana somba opu yg nyaman memasuki rumah adat warga yg merubah esensi utama warisan budaya tsb yg disewakan mahasisw miris sedih bukti kejayaan raja makassar tergerus sampah kerusakan bangunan ancaman hilangnya benda cagar budaya bangunan yg rapuh semoga kedepannya somba opu bersih nyaman manajemen yg
0,view bagus wisata
0,tempatnya oke perhatian dinas terkait petugas gazebo disewakan pengunjung duduk
0,kadang nya kotor bawa makanan sampahnya dibuah sembarang musim hujan semak semaknya
0,ekowisata cocok berfotofoto kayukayunya terawat sayang warnanya memudar kayu patah gambar
0,obyek foto spotnya terbatas sayangnya terawat ya wc nya jg papan jembatan yg sdh lepas tp blm diganti papdajal sj pengunjung yg terperosok kakinya
0,semoga lbih disadarkan kpd pngunjung mnjaga kbrsihan
0,taman terbengkalaisaya jam sepi beroperasi lagibanyak tumbuhan liar taman terawat semoga renov ramai pengunjung bangunan harap olah karna tempatnya bagus cuman dirawat
0,taman favorit jamannya byk aneka bunga tanaman buah sayang rusak krn perawatan yg perbaikan semoga dlm dibuka utk indah
0,pulau wisata terdekat kota makassar istimewa area snorkeling entry tepi pantai rada rumit tau titik nya menginjak terumbu merusak kemari kapal sewaan seharga rb ditawar mahal murah harga ikhlaskan diterima pemilik kapal mendapati open trip pulau kerja ig kelanapulauid
0,semoga lbih disadarkan kpd pngunjung mnjaga kbrsihan
0,pulau wisata terdekat kota makassar istimewa area snorkeling entry tepi pantai rada rumit tau titik nya menginjak terumbu merusak kemari kapal sewaan seharga rb ditawar mahal murah harga ikhlaskan diterima pemilik kapal mendapati open trip pulau kerja ig kelanapulauid
0,a hidden gem with a beautiful view no need to buy a ticket cause its free eventually the waste is everywhere most of the garbage are around the stones it might because theres no such an organizer to run this beach and also the road to the beach needs some street construction
0,tertata rapi layaknya wisata
0,pemakaman raja tanda berdiri kerajaan kerajaan kerena perubahan bentuk negara kerajaan republik situs makam rajaraja urusan keturunan raja dimakamkan tanda informasi sejarah warga pulau jawa makam raja dijaga pelihara dikunjungi warga keturunan keluarga kerajaan selayaknya penghormatan raja membangun struktur pemerintahan wilayah tinggali kisahkisah sejarah menarik dipelajari kerajaan semoga kompleks pemakaman raja tallo dijaga dipertahankan keberadaannya
0,pantai kuri cadi kereen loh disayangkan akses jalan masuk dr jalan poros kuri belok kiri masuk kuri cadi luaarrr biasaaaa hancuuurrrnyaa jarak tempuh sbnrx km tp puluhan kilo bener paraah jalannya seandainya pemkab maros perhatian khususx perbaikan jalan jd salahsatu destinasi wisata yg ramai dikunjungi masyarakat tolonglah pemerintah perbaiki akses jalannya pantai hutan bakaunya keren klo jalannya rusak parahorg berpikir kesana sayang banget perbaiki kelola masyarakat sy pantai kuri cadi terkenal pengunjungnya
0,berkunjung juli jalan masuk lokasi km cuman jalan makadam rusak jembatan kayu rusak lokasi kampung nelayan informasi keluarga diperbaiki sarana prasarana jalan fasilitas obyek wisata menikmati sunset kejauhan kampus untia lantebung
0,pantai bagus view berbatu sayang terawat diperhatikan jalan akses masuk jelek berlubang berbatu
0,suasanya tenang sepi angin sepoisepoi pastinya gratis pengalaman pergi pondok pantainya hammock tidur syantiknya sisi seberang pemukiman warga disana penjual makanan minuman disisi pohon bakau air laut surut main keujungujungnya
0,pantai tersembunyi sepi jalanan masuknya jelek parah jalanan km jalanan batu gunung layak mobil bingung memperbaiki jalan pantai aneh
0,okay akses fasilitas toilet cuci tangan membingungkan berkegiatan minggu monumen mandala temanteman relawan orasi damai bela palestina akses monumen ditutup terpaksa rs pelamonia akses toilet
0,tempatnya sepi pas berkunjung libur monumen tutup nampak terawat information centernya tutup fasilitasnya basic toilet mushollah area umkm selesai dibangun pas berkunjung monumen
0,lokasinya kabupaten gowa km daerah losari kota makassar tiket masuknya rp rumah bekas raja makassar keturunannya rumah sebelah kiri masjid kadang pertunjukkan sebelah kanan museumnya museumnya peninggalannya otentik ruangan disetup ruangan rapat raja display benda peninggalan kitabkitab peninggalan peralatan peninggalan tempatnya berdebu cenderung terurus namanama benda peninggalan tulisan tangan museum kering pepohonan warung penjual minuman bawahnya berteduh memakai baju pakaian adat makassar berfoto harganya rp all in all disarankan pagi panas memakan jam dg istirahat foto pakaian adatdiskusi
0,one of the oldest taoism temple in makassar i have been visiting it within last decades the only thing i dont like it was lack of cleanliness very dirty
0,museum indonesia perhatian pemerintah museum kuno potensi wisata
0,perbandaharaan barang lokasi terawat
0,yg bersejarah dikelola tmii wilayah sulawesi selatan semoga pemerintah daerah perhatian mengelola aset bersejarah objek wisata yg dikunjungi wisatawan domestik internasional aamiin
0,kesini fun gathering diadakan kantor asik sih tempatnya gowes kesini jalan masuk area menanjak masuk grade cyclocomp nuntun area menanjak kantin warkop disediakan pengelola area cottage menuruni tangga harap hatihati musim hujan beratap langsung pohonpohon rentan licin pemandangan waduk bilibili disarankan fajar terbit senja titik spot kantin warkop menyuguhkan pemandangan epik propertinya kesini objek terkelupas catnya cat seadanya bagus pengelola meremajakan spot foto fasilitas penunjang wisata menarik wisatawan
0,destinasi bukit lumayan mendaki terjal mobil pakai gigi mendaki obyek wisata waduk bilibili memandang waduk bilibili perbukitan biaya masuk rp orang anak dewasa destinasi rampung full fasilitasnya pengerjaan kendati dilengkapi wahana bermain kolam renang anakanak area memanah menembak flying fox ayunan hammock jaring panjat tersedia kafetaria musallah toilet memisahkan pria wanita gazebo terbuat balaibalai bambu menikmati wahana bermain dikenakan biaya tambahan biayanya rp ribu kolam renang rp ribu memanahmenembak menit flying fox meluncur dikenakan tarif rp ribu gazebo dikenakan biaya rp ribu penggunaan jam menginap villa berlantai disewa harganya rp ribu semalam jm
0,review januari ya prediksi butuh investasi tujuan wisata makassar toilet separuh ramah lansia hamil daratannya yg menanjak curam bangunan tahap pembangunan ruangannya salah desain sirkukasi hawa udara kipas angin semoga liburan sekolah sdh
0,wahana anak anak mgkin proses pengadaan wahana lainx kalo ad waterboom mgkin bagus lagiakses lokasi
0,htm nya cocok orang gratis anak dibawah tp ksh bukti masuk nya bukti pembayarannya gazebo dicharge teralu mahal until weekday rb jam weekend harga segitu masuk akal nya rb rb jam weekday air toilet mengalir fatal rekreasi org makan orang stay mohon tangani dengn mushollanya no complaint pemandangan bagus dirusak sampah salahkan pengelolah kesalahan masyarakat makanan harga mahal murah berdasarkan porsi yg tp sy sarankan bawa makanannya bawa anak bayi baiknya membawa kasur bawa makanan makan sisanya dimakan sarankan ditutup nasi goreng habis dimakan kucing
0,parkiran luas tarif masuk rborang tersedia ukuran gazebo biaya sewa rb jam utk gazebo rb jam utk gazebo menyewa jetski tarif jtjam wisata lumayan bagus dikelola pantainya kotor sampah toilet ruang bilasnya kotor bau disarankan sore spot sunsetnya cantik
0,tempatnya luas wahana dinikmati area pantainya luas menyusuri garis pantai hinggah area sebelah cocok spot sunset
0,kesininya januari pas minggu sepi gada penjual kayak kosong dapet airnya pas kotor kayaknya dibangun vila apalah gatau
0,viewnya asik tdk kalah dgn pantai kuta bali sayangnya kondisi pasir yg kotor sampah plastik ranting sisa makanan bgt jg dgn penataan rumah yg tdk beraturan tdk rapi kesannya bangun pdhl seandainya tertata dgn bs jd obyek wisata yg menyenangkan
0,pantainya okay pasir hitam bersih harganya terjangkau korg weekend fasilitas lengkap kios cafe cerita pantai rumah makan didalamnya sayang fasilitas kamar mandinya terawat shower airnya mengalir alhasil antri mandi ganti pakaian tolong diperhatikan shower kamar mandi diperbaiki fasilitasnya
0,taman kota malang populer bersantai rekreasi sederhana disiang malam dg membawa anak tetangga teman dll lokasi strategis jantung kota malang gak sepi pengunjung warga malang pusat kota kabupaten malang dimana kantor pusat bupati disampingnya dikelilingi kantor toko perdagangan kuliner pkl masjid agung disamping alun berdekatan pusat hiburan malam area kayu tangan wisata malam menyajiaan musik live pusat kuliner rakyat foto selvy dll ketinggalan gangguan penyakit rakyat pengamen miskin pengamen bergitar gelandangan dll menjelang jam malam alun kayu tamgan berubah gelandangan warga miskin memanfaatkan tidur kurangnya perhatian pedulinya polisi pp warga malang prihatin banyaknya pengamen gitar gelandangan pengemis berusia muda memanfaatkan wisata kayu tangan mencari nafkah mengemis pengunjung memaksa mata melotot kasar pungli memalak pengunjung mohon polisi pp membereskan mengganggu kenyamanan turis lokal turus negri sungguh memprihantinkanarea piknik warga
0,kesana pas malam ramadhan anak membunyikan mercon aduh anake nakal anak muda pacaran menjurus mesum tamannya luas sampah berserakan dimana parkirnya bayar utk motor parkir gedung kppn malang
0,salah wisata kota malang menyajikan hiburan spot foto hiasan lampu diatur sesuai tema terletak perumahan lokasinya sulit ditemukan pintu masuk wisata megah mewah harga tiket masuk pas weekend menikmati area tambahan rp orang badan cm area luas wahana kapal kereta dinikmati mengantri ya kendaraannya spot foto oke harganya mahal menikmati wisata menit menikmatinya pengunjung difoto staf disana dicetak harga lembar rp softcopy sata rasakan bagus wisata kota sebelahnya harga tiket mahal dinikmati semoga ditingkatkan pengunjung betah ya
0,satunya fun adah patung lilin dinopark gak seseru wahana maintenance explanation dino mengedukasi dikemas fun tema konsep campur aduk
0,similar to kampung warna warni but this whole village was painted in blue colour we just took photos from the bridge so we did not walk around the village itself
0,with the intention of the residents who want to decorate the shabby village beautifully it appears to have been decorated by painting the walls and roof neighboring villagers must have done the same the decorations that started in this way attracted the attention of tourists and must have become a lively town the back alleys are also decorated with flowers and trees it is now discolored and shabby looks like its time for a new paint job
0,ngak menarik duduk
0,for sight seeing and taking photo youre passing by the villagers house n it is a good experience to seelearn the culture it is connected with kampung tridi so u have to pay the entrence fee times
0,warganya ramahramah banget ngarahin spot foto tapiiii spot fotonya like gini doang menjelajah ganggang gitu diarahkan spot beneran jembatan kaca atap spot tulisan kampung tridinya paham alur perjalanannya gatau ya kesan pertamaku aja harga k not bad but not good
0,pas korona bagus bersih alat alat terawat kotor ya alat alat udah berkarat yg menyedihkan pas pipis toilet nya gembok bau pesing sudut tembok
0,enak taman duduk rileks mohon dirawat kebersihannya kerapiannya dipercantik bunga spertinya menarik tolong solusinya nyamuk nya
0,kaget tiket masuknya rborang minggu tanggal baca review google maps tiket tsb tiket terusan pengennya air terjun petugas menawari tiket k terusan k saran pengelolanya bijak mentang weekend orang kota ambil untung pengunjung dikasih tiket terusan harganya x lipat tiket masuk air terjun view air terjunnya lumayan suasana disana sejuk musim hujan jam jam an hujan persewaan payung membayar k
0,taman dlm kondisi perawatan krg rapih tp menantang bikin pusing
0,menarik sayang fasilitas terawat
0,sayang koleksi satwanya tinggal pengunjung bertujuan kolam renang
0,kekurangan toiletnya kotor bau lingkungan hewannya bersih kolam ikannya bersih bnyak sampah kelebihan didalam hutan menjelajahi hutan sunyi senyap terdengar suara alam ayunannya kolam berenang bersih hewannya worth the price ikannya sungguh menakjubkan banget dikembangkan toiletnya kebersihan kandang hewan perbanyak hewan didalamnya semoga pariwisata batam berkembang
0,terawat fasilitas minim nyamuk aedes foto spot tdk terawat karcis masuk mahal ribu tdk terawat jalan tanah bebek
0,kali kesana puas suasana nya karna nya terbagi gitu gak gak leluasa nya gelap okelah makanan disitu jdi jajan santai
0,this sign will be shifted elsewhere since an indonesian developer will be building high rise apartment in front of the signage it will be completely blocked soon by the apartment nearby theres a lot of stalls usually for night market we were there for only mins to take group picture
0,bangunan sepi rusak pengunjung sepi berpenghuni pantainya bagus foto main air cocok berenang karang
0,it was on a random trip that i found this place the view actually was interesting however the place itself wasnt in good maintenance the entrance fee was k idr each person without the physical ticket given you must find a small track to find the beach there nobodys watching the beach and the public toilet there was locked better you finish your business first in the toilet before you visit this place
0,kebun raya batam nongsa kepulauan riau kebun raya dibilang tahap pembangunan pengembangan tanaman bungabunga ditanam minim kebun raya konsep botanical garden dikembangkan kendati pengunjung mengunjungi masuk pengunjung dikenakan tarif sukarela areanya luas kolam dimanfaatkan spot foto semoga kebun raya dikembangkan varietas flora ditanam benarbenar botanical garden
0,potensi yg bagus perawatan kejelasan pengelola kebersihan kedisiplinan pengunjung sampah improvement sampah dipercantik diperbanyak toilet dimanfaatkan potensi panorama sunset
0,pulang pasar sarapan lihat laut datangin ga turun kebawah tangga rumah pohon rusak pengunjung ramai mobil gitu masuk korang
0,lumayan rekreasi teman keluarga tangga mencapai tangga dihitung tangga pantai seratusan pemandangan lumayan bagus pantai dipenuhi sampah disayangkan
0,tempatnya nyamanspot foto okesy mw turun pantai takut sy tangga curam n licin krna habis hujan jg gada pegangannya aman org tua anak lupa ambil fotoparkiran mobil luasada musholla jg
0,bibir pantai nya batubatu sampahnya pantai bekas reklamasi pasir putih gedunggedung spore klo cuaca bagus keliatan banget biaya masuk nya k perorang
0,i went to this beach on sunday the fee was pretty cheap ie rp for car and rp for motorcycle the road leading to the beach area was not still properly developed there was not or actually i could not find a toilet to relieve and to washoff dirt after walking on the beach the beach had a lot of rocks big and small so it was pretty difficult to navigate around there were a lot of broken glass bottles as well so do pay attention while navigating for people interested in finding bivalvian species for consumption there were a lot of different varieties of them to find be sure to wait until the low tide to hit to the lowest level because there was a short distance near the shore where it was muddy but it became more walkable when i went further towards the sea
0,jalanjalan asyik bawa anakanak kesini
0,it is located in bengkoang laut nowadays due to the batam new tourism program access is easiest to to reach from the new open access through the ocarina park in batam center this new access maket it closer to reach with quick traffict for your safety drive around this area you can find plenty of local street food with different taste new parking space is available though it smaller but it is a great help besides local foods you can go water skiing n you can take your kid to have fun in the water park some cafe like level up cafekasta kafe roti o you can find there it on your choice but during the covid pandemic the kids water zone is closed n even swimming is not allowed be aware that during the weekend the place is so crowded and it is hard to find a parking space on the weekend come earlier around three to ensure that you car is parked properly
0,nyaman olahraga bazar kuliner dll bazar kuliner tercium bau busuk sisa makanan sampah berserakan
0,nyaman olahraga bazar kuliner dll bazar kuliner tercium bau busuk sisa makanan sampah berserakan
0,harga tiket masuk mahal sepadan pengalaman didapatkan pantainya landai airnya keruh kotor lumayan berombak berisiko balita fasilitas wahana rusak perawatan wahana anak beli tiket dalamnya
0,taman lampu aesthetic bbrp lmpu mati mohon kasih sedia fasilitas tong sampah toilet
0,taman buah area marina city
0,hatihati jalan temen mengalami kecelakaan luka ringan berat sampe rawat sampe meninggal
0,berkunjung kebun orang aja sawah kolam ikan pohon jambu kosong habis panen
0,it is a choice place for people who want to get healing or relaxation
0,tiket masuk orang k mobil k jalan masuk pantai terjal berbatu pantai bersih glamping yg disewa
0,ok jalan tanah n semen klo ujan pasrah aja tiket masuk affordable mandi pantainya ga teduh limited ditambah sewanya mayan mahals pantai mmmmmm kinda clean but somehow suka bakar sisa kayu dedaunan trus buang laut hitam ngurangi mood landai pantainya jd jalan enak weekend yg retret sm acara karoke keluarga yg suka sepi sunyi jgn kesini air mineral tanggung k botol pesan sy bawa minum dr rumah mck no air tawar suka kosong pas yg sakit perut sabar
0,view nya lumayan aja gak okey berenang ya guys pantai nya tergolong bgt bakau kiri kanan
0,bukitbukit gitu lihat tanjung uban
0,yg penuh dgn bebatuan yg exotic
0,alternatif wisata pengetahuan anak orangtua
0,kasihan kelincinya rawat kena penyakit scabies
0,tersedia kamar mandi toilet jajanan cocok bocil
0,keliling uang parkir motor jembatan barelang
0,viewnya bagus angin berhembus kencang wajib belanja minima k duduk gazebo kkalau gak belanja diusir
0,coastarinaocarina at night wahana jam saran sih be there before
0,pelabuhan sembulang pelabuhan rakyat ciri khas dermaga pelantar beton dermaga kunjungan pulau pulau sembulang pulau mubut pulau pasir putih pulau lainya masyarakat disana dermaga ramai sarana penyebrangan parkiran motor mobil tersedia titik penyebrangan sembulang masyarakatnya terkesan ramah bersahabat pengunjung
0,please lower your expectations especially if you want to come on weekend or public holiday overall waterpark nya oke krn kolam nya luas tp sayangnya kolamnya kotor kolam arus krn pas tanggal merah wajar ramai pengunjung tp fasilitas waterpark blm menampung demand yg loket penyewaan loker pelampung digabung basahan sewa pelampung antri jalur kering sewa loker jujur nggak nyaman ngga ngerti antri lumayan ramai tp ngga dilayanin staf ngga ngga kunjung dilayani inisiatif datengin staf pintu utk sewa loker dilayani why loket ditempel tulisan pelampung full disewa tp pas jalan area kolam ketemu staf yg mengurus pelampung pelampungnya banget fasilitas ruang bilas yg mengecewakan tp demand kyk libur tetep ngantri gpp si ngantri udah ngantri pas masuk ngga air ngantri bilik udh males nunggu diluar staf ticketing satpam ramah helpful semoga manajemen memperbaiki kekurangan memperbarui fasilitas pelanggan berkunjung
0,pelebaran jalan air jd kuning berbau sampah akibat ulah pengunjung
0,jalan lokasi susah pake mobil jalannya sempit
0,nyaman sesuai nama tiban kampung kampung halaman tiban
0,pantai wisata ya netizen pantai trbentuk abrasi dr ombak laut anjurkan utk berenang berwisata heboh bibir pantai layak nya pantai pantai wisata yg sajikan khusus dimna pantai segelintir masyarakat mencari rejeki sore air laut surut dgn mejala ikan ikan yahwalaupun terkesan menarik pandangan nya adalaha sajikan laut yg langsung singapore marinabuysand negeri tetangga malaysia ok netizen coba kesini perjuangan yah eiiiitsssjgn bawa mobil catat bawa motor rajin kalo kemana mna bak pepatah malu sesat dijalan keppo
0,jalanan utama kondisi jalan tanah merah campur kerikil tiket masuk rb pantai bersih view istimewa
0,pantai asri berlokasi pulau rempang berangkat pulau batam lokasi pantai sebelah kanan area jembatan jembatan barelang pantainya berpasir hitam area pantai luas menyarankan pantai matahari terbenam pantai tersedia toilet pondok terawat kebersihannya
0,tempatnya lumayan spot foto bagus pondokpondok istirahat dibayar ga papa bersih kayanya fasilitas toilet kamar mandi terawat bersih ga air ngalir
0,toiletnya bersih indomie gorengnya enak
0,kena paku hati main pantai pakai sendal
0,parkir rb uang kebersihan rb orang toilet aman adem pohon berenang airnya keruh tong sampah pengunjung suka buang sampah sembarangan
0,pantainya kotor sewa gubuk mahal makanan mahal
