Rating,Review
3,pantai yg lumayan bersih dibandingkan area pantai lainnya kupang terdalat demplot yg diupayakan masyarakat kontribusinya konservasi penyu
3,pas kesana shock krn sekarang masuk nya bayar setara htm kebun raya bogor rp 25000org tp fasilitas nya ga memadai jembatan kayu yg dulu jd icon danau udh rapuh ga sebagus dulu sih pengunjung sepi
3,cukup murah tiket masuk toilet tempat ganti baju perlu diperbaiki
3,tempatnya diatas parkir naik keatas berkunjung kesini entah sepi pasar puri bambu sedang dilakukan pembangunan wahana wisatanya tempatnya lucu pemandangannya bagus banget sweet bgt bandung
3,tempat hiburan alternatif masyarakat kota bitung sulawesi utara sayang wahana ut bermain kurang lengkap bahkan wahana bermain yg tdk digunakan tempat terkesan dirawat dg baik
3,tak terawat patungnya mau menyeberang patung singapura hati hati dibalik semak semak binatang buas biawak ular
3,andai tempat lebih dikembangkan pemerintah setempat mungkin kelak menjadi tempat yg sangat nyaman utk tongkrongan anak2 muda kota subulussalam
3,12082023 tempatnya ckp luas lumayan buat tempat singgah melepas penat tdk area pasirnya jd bukan pantai yg berpasir gitu bibir pantainya berbatu batu jd cm duduk2 tanggul pantai aja tempat2 duduk yg gelar tikar matras bawah pohon2 jg tp jadinya gak bs liat laut krn terhalang tembok tanggul tadi kereta mini yg memutari area tempat tarif krg tau krn tdk naik perahu angsa kayuh kolam tengah tarif jg krg tau  3 spot jembatan kayu menjorok laut spot foto cm yg jembatan kayu dekat pintu masuk bbrp papan yg lapuk yg baru tiang beton area paling ujung spot wahana gak jd membosankan area parkir banyak warung makanan minuman kios2 suvenir es kelapa muda utuh harganya 15k asli kelapa muda sayangnya area malah tdk warungkedai makanan blm toilet kurang kl hemat mungkin ditambahkan bbrp wahana hiburan dikelola lbh baik bs menarik lbh banyak pengunjung o katanya sih tertentu bs melihat hiu tutul yg bermigrasi kl beruntung cm krg tau bulan apa
3,pertama diketahui sampe pintu gerbang 1 orang ditagih rp 18000 tikethanya utk melewati pintu gerbang  setelahnya segeralah belok kiri jangan tergoda utk segera parkir arah kanan gerbang nantinya tetep bakal arah tanjakan kiri berhutan2 disanalah letak loketnya berjarak 700m area parkir gerbang tadi membeli tiket loket utk kelas vip 100rb gelang tiket disediakan ojek gratis utk mencapai pintu masuk jembatan gantung sejauh kurang lebih 15km vip silakan jalan kaki gratisan bayar ojek 20ribu tiket jadinya tetep 100rb kalo diitung  utk menuju pintu masuk jembatan gantung sesampai jembatan gantung jangan kaget kalo dipasangin safety belt dg karabiner tergolong ribet kalo masalah darurat tali jembatan putus rubuh gempa dlljadi harap dibiasakan dulu cara memasang karabinernya tali baja pengaman menyeberang doyan iseng sengaja lompat2an tengah jembatan buat becanda nakut2in temennyasaya sarankan jangan kalo kalian teliti memperhatikan hampir seluruh sling tali baja sepanjang jembatan rata2 karatan sebagian tali sling utama 1 udah karatan parah beberapa vertical suspension sling tali penggantung bagian akhir jembatan udah banyak patah lepas jadi jangan kebanyakan becanda atas sana jembatan utama arah jalan semakin menurun ekstrim menuju keranjang sultan pengunjung sepuh lemah jantung asma masalah kesehatan lainnyasebaiknya nekat sana melalui jembatan gantung setelahnya bakal ketemu jalan menukik tajam semi hiking dg tangga berupa tumpukan batu pondasi tajam licin musim hujan bakal licin ekstrim disarankan pake sendalsepatu gunung sepatu sol karet kenyamanan hiking jangan pake sendal jepit selop streetrunning shoes kakinya bakal ancur berjalan tangga terbuat batu pondasi tajam menikmati wahana keranjang sultan menyusuri sungai sejauh 100m pengunjung menanjak 4060 menit hingga bertemu jembatan merah setelahnya baru voucher ojek gratis vip utk area loket berlaku kira2 udah gasanggup manjat mau langsung naik ojek keranjang sultan bayar 50rb tiket selama berwisata cuman sempet menikmati pemandangan atas jembatan gantung aja selebihnya ribet ngurusin keselamatan diri sendiri ajah nembus jalan hutan pemandangan kiri kanan cuma hutan doang kalo mau bagus nunggu sampe ketemu curugnya 
3,track lari yg terawat toilet tersedia air fasilitas biasa digunakan terawat tetap asri rindangnya pohon pohon tanaman
3,lokasinya mudah ditemukan harga tiekt sangat terjangkau tempatnya sih bagus cuma sayang sepi banget jadinya banyak stand oke malah tutup terbengkalai semoga semakin ramai dikelola baik
3,kurang cocok datang siang hari beberapa area kurang teduh taman selalu terawat meski beberapa titik tempat rumput area bermain anak akses wifi pemasang internet area rusun kecepatan internet bervariasi selalu diandalkan cocok live streaming sosial media bersantai menonton video online
3,penghijauannya kurang jadi kalo kesini siang panasnya mantap kurangnya tempat duduk
3,pengunjung tdk disiplin dgn sampahnya padahal banyak disediakan tempat sampah mungkin baiknya dikenakan sanksi berupa denda kpd pengunjung bandel
3,menghadiri undangan technical meeting d bpnp naik tangga lantai 3 acaranya teras kantor yg panas
3,cukup bersih syg bnyk kendaraan lalu lalang parkir sekeliling taman jadi cocok bermain anak2
3,tugu kebanggaan kota pagaralam sayang bersua foto banyak pedagang menutupi nya
3,taman air tiket nya murah meriah hrga bebek kan nya terlalu mhltrs tempat nya msh org bgs
3,list wisata dumai sih lah tahap pengembangan aviari kuda kelinci burung unta kolam renang resto harga tiket masuk parkir lumayan mahal 25kmobil tiket aviari mahal 20korg ntah anakdewasa sama aja renang 35k resto suasananya bagus pelayanan makanan lama sampe dah mau pulang baru makanan datang perlu peningkatan pelayanan keramahan petugas
3,ulah orangorang bertanggungjawab jadi banyak sampah berserakan ramai pagi sore hari banyak orang nongkrong letaknya pinggir jalan banyak kendaraan diparkir jalur lambat
3,kebersihan lebih dijaga jgn buang sampah sembarangan
3,i might have had expected to much or maybe i am too old now to be impressed by such things but it really coud have been better i dont know i wish i could see some real body parts or interactive models so me or other visitors especially the kids could get a better understanding of how our bodies work in the video room they showed a short movie about fertilization well its fine but what disturbed me the most was the sounds at some points resembling ones coming from the adult movies i mean hey there are kids watching it and where in the largest muslim country
3,wisata pantai sangat indah tarif lumayan murah banyak spot fotonya kafe hitam manis minusnya bagian monumen kolamkolam sangat banyak sekali sampah botol lebih menjaga kebersihan lingkungan pantainya terawat
3,protokol kesehatan bagus masuk cuci tangan cek suhu tubuh parkiran luas motor mobil cocok wisata keluarga banyak warung makanan maupun sovenir kolam ikan banyak spot foto kolam pemandian anak kecil bendungan dibolehkan memancing udara sejuk banyak pohon
3,tempatnya rindang cocok joging olahraga kecil2 berikut deskripsi embung langrnsari fasilitas umum toilet mushala belun trsedia lingkungan kotor sampah dedaunan sampah brkas bakar2 platik kandang burung dara tempar parkir tp berbayar biaya masuk 2k karcir tiba2 d tagih uang parkir mau keluar lokasi warung2 umkm jga tersedia kopi jagung bakar seblak suasana sejuk tp beberapa pinggiran kurang rapet pembatas jd hati2 membawa ank2
3,terlalu rimbun pepohonannya tiang lampu jalan tiang listrik jadi kurang sesuai namanya sih jdi kurang jelas memandang istana harusnya namanya jangan taman pandang istana taman duduk depan monas sebrang istana 
3,tempat lumayan bagus sayang sekarang terawat
3,masuk tempatnya naik lift khusus merogoh kocek 300rb 2 orang dewasa anak 3 tahun loker bayar 50rb tdk bawa makan minum dr luar untungnya makanan jual yg affordable 3 bilik tempat bilas yg digunakan 4 sisanya rusak air menggenang jgn sekali2 diem2 pakai gazebo krn lgsg charge tdk tempat duduk umum cafetaria pinter2 ngakalin tdk perlu sewa gazebo mohon diingat aturan minimal tinggi badan 120 cm berat badan maks 80kg aturan yg state bayar wahana terbagi 3 bagian 1 khusus anak2 sisanya khusus dewasa semua wahana berfungsi aqua loop khusus wave blaster jam 13001500 diistirahatkan jumlah ban tdk seimbang jumlah pengunjung berebut mushola sekalian solat overall semuanya berjalan baik aman menyenangkan
3,hari mencari kantor skb yg d tunjukan google maps adl kantor skb yg lama akhirnya kesasar krna google maps blm memperbaharui kantor yg baru alhamdulillah org baik mau menunjukan kantor baru skb
3,taman kota dilengkapi beberapa permainan anak dikunjungi siang hari lokasinya teduh ditumbuhi beberapa pohon peneduh lokasinya dekat rumah makan trubus alfamart tak perlu kuatir soal makanan
3,suasana teduh adem banyak pohon sayangnya fasilitas listrik wifi dimatikan pihak pengelola alias dicabut entah
3,there were a lot of people here and you have to pay to go into a small area of pine forest the trees were lovely but people were always wanting to take photos with myself and my friend so it wasnt relaxing for us also vendors selling food were there which probably wasnt necessary because trash was littered around the place i would not go again
3,tempat bagus mengenal hutan bakau ditengah2 kota jakarta pintu masuk 25rb per kepala termasuk mahal
3,pantainya bagus airnya jernih berwarna kehijauan pasirnya berwarnahitam lumayan indah sayang sampahnya berserakan tempat istirahat sediakan berupa bara2 kelola warga setempat istirahat barabara bayar 100rb sd 200rb utk menikmati keindahan pantai kenakan tarif parkir mobil 50rb sepeda motor 20rb tempatnya sangat cocok bersantai bersama keluarg menikmati bekal dibawa
3,pretty alright for a visit of 45 minutes although the drive from the resorts area takes longer than that as with almost everything else in bintan there is a often not exactly reasonable price this is my first time visiting any place of worship in the world that charges an entrance fee
3,rainbow village is a great place to visit and hike at the same time because the houses are on a hill the houses are painted many colors and look like rainbow there are signs to direct you on the trail to take and a map to show you where youre the people of the village are very kind and helpful incase you miss your way haah the village needs a repaintentry is free
3,air yg keluar sumbernya bening d kolam jadi hitam warnanya
3,masuk goa nya sih luar area sepanjang jalan raya tempatnya unik ambil gambar
3,ekonomi masyarakat lokal aspek pembelajaran pendidikan biasa sebut ekowisata dilakukan pihak pengelola hutan lindung tiga jalur ekowisata terdapat kawasan hutan lindung bagian zona depan jalur tersebut dibuat masyarakat menjalani ekowisata kami mempersiapkan jalur ekowisata masyarakat menikmati hutan lindung semua jalur tentunya ditemani seorang pemandu papar agusdin pihak pengelola hutan lindung berencana membuka jalur ekowisata nantinya dilalui meskipun temani pemandu pengelola hutan lindung rencana tersebut peruntukan fotografer mengambil gambar flora fauna kami mencoba membuat jalur ekowisata menjadi seaman mungkin fotografer memotret binatang zona luar datang mengambil gambar sendiri ditemani tambah agusdin peta lokasi hutan lindung sungai wain klik perbesar peta peta badan pengelola hutan lindung sungai wain hari pengawas hutan lindung selalu melakukan pengamatan kawasan ekowisata pengamatan dilakukan pengamatan flora maupun fauna jalur ekowisata tersebut mengetahui titiktitik terdapat fauna maupun flora kawasan jalur ekowisata pihak pengelola hutan lindung mencoba mengajukan hutan menjaid bagian program reducing emissions from deforestation and forest degradation disingkat redd suatu mekanisme global bertujuan memperlambat perubahan iklim memberikan kompensasi negara berkembang melindungi hutannya berkembang tambahan konservasi pengelolaan hutan lestari pemulihan hutan penghutanan peningkatan cadangan karbon hutan saat mencoba mengajukan proposal redd kesemuanya prosesnya serahkan pemerintah papar agusdin categories hutan tags balikpapan hlsw hutan lindung sungai wain industri kalimantan timur kariangau stan lotha
3,tempatnya gersang banyak spot nya jalanan menuju kesana terlalu baik take a picture disana gak bakal nyesel deh 
3,situ mustika dulu indah sekarang tinggal kenangan sekarang kampung militer yg menguji adrenalin yg pecinta menguji mental sekarang disini
3,terletak kenten laut akses palembang kota 40 menit jalan sana diaspal tanah merah harga tiket masuk murah rp 10000 anak bawah 5 tahun gratis banyak tempat foto area bermain anak kurang terawat lumayan lah jalan jalan refreshing
3,lapangan merdeka sungai penuh gunakan tempat olah raga eventevent musik terletak pusat kota sungai penuh dekat pusat jajanan pasar kota sungai penuh
3,kebun kina pabrik kini tinggal satunya sepertinya namyn terawat dgn baik perjalanan sana meng asikkan sejuk indah hijau
3,butuh 20 menitan lah buat kesini pintu masuk mau kesini lewat unknown road jadi jalan setapak gitu bikin bingung ga plangnya ketemu plang keciiil bgt sulid diakses pokoknya mungkin cagar alam biar ga gampang dirusak manusia tempatnya serem siang sangat sepi
3,kabupaten sorong aman sejuk pengujung luar kota menikmati malam indah kota baru aimas
3,lumayan buat momong anak sore hari deket mesjid cuma main pancingan nya kemahalan murahan lap bhakti
3,kebetulan pas libur panjang jadi rame banget sampe masuk lokasi wisatanyapun antri panjang 100 meteran htm 10 ribu perak per kepala parkir mobil 10 ribuan kalo gak salah kalau siang hari terik mending bawa payung biar gak kepanasan warung2 makanan minuman gak banyak spot foto bagus tebing batu background pemandangan bawahnya kalau beli jeruk segar langsung petik pohon paman jualan harga 10 ribu per kilo yah cuman gitu aja sih hehehe
3,banyak rayap kasur kotor lantai kotor kamar mandi kotor makanan enak kolam berenang kurang bagus 2 murid luka kaki perbaiki terimakasih
3,sumber air panas dikelola pemda swadaya warga aj dateng sini pas hujan jadi makin menikmati suasana  padahal kalo dikelola baik bagus tempat
3,tempat anakanak outing luas udaranya sejuk banyak sih pilihan kegiatannya sayangnya anakanak bermain instruktur sana gak terjun ngarahin aja nah kebun binatangnya kurang terurus hewannya gak banyak overall buat menikmati udara segar kesini guys
3,view lokasinya bagus sayangnya pengelolaannya kurang baik sebaiknya biaya masuk sdh termasuk biaya parkir biaya masuk rp 10ribuorang biaya parkir rp 10ribu per mobil
3,sedang viral video masjid seorang turis asing berkunjung kemudian mendapat perilaku senonoh seorang pria aneh setempat semoga pihak terkait mengamankan pria aneh tersebut
3,tiket masuk 20000 lokasi didalam kota mushola lumayan besar tempat jajanan tp tempat menunggu kurang nyaman wahana lumayan banyak tp kurang bersih
3,tamannya full taneman bunga aneka warma tepat dipusat kota deket tempat pemberhentian bis bayangan bus antar kota daerah serang timur fungsinya sepertinya taman kota serapan air sayang ga fasilitas umum dinikmatin warga terbatas meja entah kursi terawat hati hati kondisi hujan anak tangga kecil dipergunakan batu tanah sangat licin hujan gardu listrik batas pengamannya jadi sangat beresiko kelebihannnya track jalan kaki pedestrian full konblock sekitarnya selamat berwisata kota
3,sebagus awal dibuka banyak perlu diperbaiki terutama tamannya terawat kolam renangpun airnya keruh lantai kolam licin antrian berkunjung arena permainan sering penjaganya jadi dipanggil dulu satu orang menjaga beberapa arena permainan
3,kalau luar museum terlihat paling mewah dibanding museum lainnya tmii masuk sedikit kecewa kondisi museum serba kurang menarik penataan koleksi penjelasan lainlain kata temen museum proses revitalisasi semoga kedepannya lebih bagus
3,biasa aja sih sebenernya cuma banjarbaru oke lah banyak bangunan tempat bermainnya sedikit sekali
3,lumayan enak buat nyantai menikmati angin sepoi2
3,pas datang lg surut bendungan banyak kepah kepah kecil gitu orang mancing kurang olah bendungannya wahananya jg sedikit deket bendungannya trek motocross
3,hari libur orang banyak berkunjung taman sempur toilet sangatlah kurang cuman beberapa aja datang ratusan orang
3,sebenrnya tempat menjadi ajang kreatifitas pemuda palopo twmpat mengambangkan seni budaya bakat sayang gedungnya skrng tusak terabaikan jadi terkesan kumuh serem
3,tempat nya lumayan bagus main air nya cuma kurang penataankalau buat nongkrong bagus ttp ok
3,view bagus dikelilingi bukit kecil cuma sangat disayangkan banyak sampah berserakan cenderung kurang bersih burung dara difavoritkan puluhan ekor
3,tempat nya bagus view laut nya sangat indagtapi jalan menuju sana perlu pembenahan jalan kurang bagus kotoran sapi banyak sekali dilokasi wisata angin berhembus merasakan bau kotoran sapi semerbak
3,mengunjungi goa kelelawar area goa goanya sendiri sedang aktifitas renovasi mogamoga renovasi segera selesai menjadi tempat wisata baru bagus modern akses masuk harap dibuat jalan baru tembus jalan raya indarung
3,kalo naikin harga tiket imbangi peningkatan fasilitas lahh udah perosotan perbaiki kolam arus kotor banyak daun berserakan btw aku kesana pas sepi banget aku satu2 nya pengunjung 1300 beberapa jam kemudian yg masuk kalo kaya gini terus gak bakal se rame dulu makanan sangat terjangkau enak 
3,buat pengen liat gunung pengen terlalu naik sini sayangnya informasi fasilitasnya bayar parkir orang mengarahkanmerapikan tempat parkir motor ternyata sini kali pake teropomg sewa 10 rb melihat film merapi bayar 10 rb mau naik menara tinggi biar dapet viewnya bayar 10 rb wkwk kira masuk motor bayar 16 rb semua ternyata tidakk jadi minimal bawa buged 50 rb sinii sama jajan2 makan sini jugaa kebetulan pas sini pipa bocor apalah bikin tanah diatasnya ambrol bawah kena air pipa wah pikir safetynya gimna tanahnya longsor jalan dipakai sama pengunjung warung makan dibawah ikut terdampak syukurlah pas longsor sedang lewat pengelola banget buat lebih dicek berkala keselamatan keamanan fasilitasnya banyak warung terawat terlihat dibiarkan bergitu padahal kalau dikembangkan dirawat menjadi gazebo gratis buat piknik kecilkecilan bagus alhamdulillahhnya tiket masuk 16 rb include sama museum volcanonya jadi mayan lahh itungitung menikmati fasilitas kalo emang include dijelasin htm masuk biar jelas harga 16 rb buat bayar masuk parkir parkir sendiri sama masuk museum merapinya kalo mobil mini bus kurang tau bayarnya berapa kalo berbanyak orang tambah murah engga 
3,gagal menjaga merawat sejarah menjadikan pembelajaran generasi tahu betapa dahsyat nya peristiwa stunami 2004 silam melalui museum melihat masa lampau menjadi pembelajaran masa kini masa depan pemerintah peduli museum
3,kesini pagi menjelang siang ga apa2 banyak warung jajanan tutup semua ga kerawat
3,kondisi sekarang kurang terawat kayu mulai lapuk akses parkiran yg sempit
3,sekarang tempatnya kurang rawatkurang rapih layak nya alun alun yg lainsemoga segera tata menjadi lebih baik
3,kurang dirawat toilet diperbaiki kalau rawat kembang menjadi pemasukkan daerah sangat bagus
3,lumayan tempat main anak kalau pas festival lampion parkiran susah
3,bagus kalau pantainya dibiarkan alami jangan buat tembok tepi
3,kurang kesadaran pengunjung membuang sampah kalau perlu bawah pulang sampah utk buang tempatnya
3,tiketnya per orang 30 ribu 2 tahun atas
3,terlalu banyak pedagangmau istirahat aja susah
3,berada dijalur lingkar sukabumi yg strategis climbing wallpanjat tebing camping ground tubing waktu tertentu sd tgl1 bln 1 thn 2018 mash proses pembangunan melihat konsepnya sptnya menjadi tempat wisata alternatif yg cukup bagus
3,lumayan buat dudukduduk sekitaran monas dekat pintu masuk areal taman monas ramai kalau pas weekend
3,airnya bersih sejuk pemandangan disekitar sangat indah
3,mumpung makassar mau mengunjungi salah satu historical sitenya benteng sumba opu letaknya terlalu jauh pusat kota dekat pemukiman warga benteng sumba opu wisata rumah adat masyarakat bugis waktu sepii sekali pengunjung beberapa anak sekolah bikin tugas video senam area bentengnya terlalu luas jadi dikelilingi cepat puncaknya rumah kecil cuma bentengnya kurang terawat keliling rumah adat sekitarnya sepii banget cuma kayanya padahal bagus kalau dimanfaatkan edukasi daerah rumah adatnya minim informasi dibaca semoga depannya dikembangkan
3,jalan tepi sungai dipoles cat warna warni menjadi lebih segar atraksi apapun sini menarik suka arsitektur bangunan bangunan lama jauh lokasi pasar pasar banyak bangunan dibangun sejak tahun 1932 bahkan mungkin lebih tua menemui rumah tradisional sekarang digunakan toko kayu
3,tempatnya enakademtoilet jorokmakanan murahtapi buahbuhan apapun jambu kristal yg jarang berbuahparkir motor mobil tempat parkirperlu upgrade tempat fasilitas menarik wisatawansukses sllu 
3,kelebihan cukup nyaman kalian pecinta alam cukup luas parkiran gratis harga makanan minuman yg standar kekurangan bau kurang enak berdebu mungkin areanya pinggir jalan banyak mobil besar lalu lalang kurangnya tempat sampah jadi bingung mau buang sampah hehe
3,terjaga kealamian keindahannya perawatan manusia hewan sering terlihat kupu capung airnya kurang deras kemungkinan musim kemarau normal nya yg jaga depan jalan raya rumah pondok blm muncul nnti mandi jaga pondok terlampir video perjalanan balik
3,tempat pelabuhan probolinggo jadikan objek wisata lokal nikmati pengunjung gratis sayang nya tempat memiliki masalah sampah mana banyak sampah bertebaran intuk fasilitas nya bilang minim saran sebaiknya datang sore kan melihat sunset indah
3,a good capture of country feature beside the lake easy to reach good place to enjoy the sunset and making a silhouette just disturb by trash and less green will be update when theres an upgrade tempat bagus menikmati suasana pedesaan pesisir danau ditengah kota gampang dijangkau tempat yg bagus buat nikmati sunset bikim foto siluet bintang 3 gangguan sampah kurang hijau sebaiknya dilakukan penimbunan area yg terendam hujan penanaman tanaman hias membuat semakin semarak
3,tempat rekreasi sekedar ngopi yg lumayan tenang view bukit sawah yg cukup bagus kolam renang bersantai anak mini playground banyak berbagai tanaman edukasi sungai yg deras cocok bersantai bermain air sembari menikmati makanan camping ground homestay jumat mlm seni karawitan akses jalan raya mudah gk terlalu jauh tiket masuk murah cocok berlibur keluarga makanan tergantung selera tadi cuma sekedar ngopi santai view indah angin sepoi cocok sekali
3,parkir masuk mobil rp5000 saung kalo duduk bayar pantai kotor banyak kedai ikan bakar harga bersahabat
3,pergi hari wiken tiket masuknya lmayan 90k per orang belinya lsng ots krn yg online ud sold out tiket tertera amit2 terjadi kecelakaan makan pihak faunaland tdk bertanggung jawabuntuk hewan2 nya bagus sih krn lihat langsung dr deket banyak yg unik2 ga banyak gimana nah exp tadi yg krg nyaman sy ajak anak istri pas disana bnyk bgt nyamuk nya bsa kali dikerubungi 5 sampe 6 nyamuk sekaligus yg bkin tadi ga trll enjoy ga bs berlama2 satu spot krn nyamuk nya banyak mgkn bs jadi masukan buat pihak faunalandnya utk mengatasi masalah tsb biar lebih enak aja buat yg visit yg bawa anak kecil
3,sebenarnya pantai kuri cadi kereen loh sangat disayangkan akses jalan masuk dr jalan poros kuri belok kiri masuk kuri cadi luaarrr biasaaaa hancuuurrrnyaa jarak tempuh sbnrx  3 km tp rasanya jadi puluhan kilo bener paraah jalannya seandainya pemkab maros berikan perhatian lebih khususx perbaikan jalan jd salahsatu destinasi wisata yg ramai dikunjungi masyarakat jadi tolonglah pemerintah perbaiki akses jalannya  pantai hutan bakaunya keren klo jalannya rusak parahorg berpikir buat kesana sayang banget kan  perbaiki kelola baik bersama masyarakat setempat sy yakin pantai kuri cadi makin terkenal banyak pengunjungnya
3,pendapat bukanlah tergolong candi kumpulan berbagai arca beberapa peninggalan masamasa jaman nenek moyang lesung patung sebagainya legenda tempat jaman digunakan tempat bertapa dikenan sebutan tapan bahasa jawa tapabertapa
3,sayang sekali kolam renang taman beberapa kandang hewan difungsikan difungsikan sabtu minggu halteterminal machito
3,tempat memang tak terurus tinggal beberapa satwa ditempat perlu campur tangan pemerintah membenahi tempat
3,banyak pedagang yg nggetok pengunjung gimana wisata mau maju manajemennya tradisional
3,asyik bareng temen liat sunset ngerayaiin ultah sampah nya nauzubillah banyak banget semoga lebih terawat
3,tugu ikan belido fasilitas taman menikmati pemandangan sungai jembatan ampera dermaga kecil perahu motor oki baung daerah nya sayang banyak sekali oknum pungutan liar modusnya kuli angkut harga yg diminta wajar jumlah kuli nya biasanya disesuaikan jjmlah barang bawaan jikaada 5 koli 5 oknum kuli angkut akhirnya membayar lebih cara pendekatan gaya bicara cenderung memaksa membuat nyaman
3,pas masuk bayar tiket 10k masuk pemandiannya beli tiket lg 15k orang syaangnya kolam mandinya kotor warna airnya hijau jadi ga nyaman buat mandi disitu tempat sih cukup luas yg jual jajanan
3,melihat mesjid al alam sini sayangnya dikelola baik sampah bertebaran
3,lumayan buat hunting foto meski sampah mengganggu tanaman mangrove sama view kilang
3,not recommended buat jarang olahraga karna pendakiannya betul2 menguras tenaga mental pikiran wajib sarapanmakan dulu kesini mendaki kira2 butuh waktu 20 menit puncak itupun istirahat dulu tengah jalan karna jalan terjal bebatuan hati2 musim hujan licin semoga kedepannya segera dibangun infrastuktur memadai minimal anak tangga atas puncak puncak lumayan bagus pemandangannya opini mending puncak lawang yg infrastruktur udah memadai pemandangan gak jauh berbeda overall 7510
3,cukup menarik kurang kebersihan kamar mandinya airnya tdk jalurnya yg lubang sedikit harap perbaiki
3,sekedar beli bubur sekelilingnya banyak warung makan utj danaunya tdk objek wisata apapun airnya ga pnh meluap
3,kebanyakan rusa ditempat taman permaianan kurang petunjuk rute selanjutnya jalan dulu
3,sisi kualitas pantai sebenarnya biasa terutama bagian pesisirnya luas lebih menarik sebenarnya lokasi outbondnya cukup luas dimanfaatkan acara kantor family gathering
3,jangkauan sinyal wifi nya kurang luastapi cukup membantu pengguna internet gratis
3,museum dimaksudkan merepresentasikan sekaligus memvisualkan edukasi sejarah kota samarinda berada situs bekas smp 1 sma 1 museum samarinda merupakan salah satu bagian kompleks terpadu taman samarendah diresmikan langsung gubernur kaltim walikota samarinda awal tahun 2018 museum siap menunggu koleksi2 bermutu sejarah kota tepian samarinda
3,unfortunately this place was very disappointing for me i had previously informed myself on the internet about chinatown in surabaya and according to the description i should have liked it but on site it just wasnt nice at all
3,tempatnya lumayan baguscocok edukasi anak plus refresing
3,tempat yg asyik buat olah raga bermain bahkan nyetir belajarnya sini
3,dulu taman bermain terkesan kotor terawat kolam renang berfungsi patung wanita rusak patung kuda
3,koleksi nya terbatas sangat minim deskripsi terkait barang ditampilkan teks tersedia memang ratarata soal alur sejarah jakarta sesuai namanya terlalu banyak space kosong penerangannya terlalu minim terutama lantai jadi menyulitkan pengunjung melihat membaca htm idr 5000
3,viewnya bagus tp hati2 membawa anak2 disini kena pengaman site nya minim sekalijd kurang bebas anak2 dibiarkan explore sendiri
3,wisata alami bagus suasana asri view langsung laut perlu adanya pengelolaan fasilitas umum
3,bagus sih sayang ga yg mengurus bangunan jg rusak
3,not really authentic alot of renovation
3,datang libur lebaran pagi siang cukup bagus terlalu ramai tp kalau menjelang malam sangat ramai pengunjung penataan tempat duduk kurang tertata rapi sangat terganggu anak2 pengunjung yg menggunakan motor listrik sewa yg berlalu lalang cukup kencang mengendarainya jalanan fungsinya pejalan kaki membuat pusing berhati2 pejalan kaki lewat kalau yg memakai motor listrik sewa disediakan tempat khusus utk memainkannya bercampur pejalan kaki keselamatan semuanya
3,ornamen kota subulussalam cuma perlu perhatian lebih sih menjadi sebuah tugu sebisa mungkin menunjukkan identitas kota subulussalam
3,sekarang terasa sempit ga kaya dulu dipintu masuk utama melewati semacam hutang kecil dulu suka lagunya sepanjang jalan sekarang ga miss fan dikit banget ga banyak jadi cuaca panas ga nyaman keliling mungkin bird park jadi sekarang kalau mau lihat burung beli tiket lah bawa toddler jadi anak pengalaman baru lihat mahluk laut
3,ga deh curug tempat nya kotor ga terawat payah pengelola nyacuman mnt duitnya doang dicurug byk sampah btw aliran air atas bekas wargajadi jorok sih aq
3,masuk gratis liat2 kuda naik kuda bisatapi gak tau bayar berapa gak 50rb deh kayanya area duduk tersedia khusus duduk2 dibawah pohonkarena kalau siang terasa banget panas  olahraga memanah
3,kering broo klo banjir keren tuh
3,pemandangannya cukup bagus sayangnya kurang terawat fasilitas
3,tempatnya nyaman cocok buat camping anak sekolah ketersediaan sarana minim akses jalan buruk
3,lumayan menghibur sarana wisata dekat kota sorong areal kolam yg sangat luas perlu tambah tenaga sar kolam pengawasan anakanak lebih adem sarankan berenang sore pemandanganya lebih indah kalo malam pencahayaan kurang tempat jadi serem aja seh
3,tmpatnya bagus cuman fasilitasnya kurang sangat kecewa kka sampe luka kena keramik yg rusak kolam air dewasa sehabis kuras kolam nya betulin dulu kramik2 yg rusak ga kasih obat nyeri cuma kasih hanslast sangat2 kecewa
3,pantai nya sudh bagus pengunjung nya yg bagus krna banyak sampah berserakan kalau habis jajan sampah makanannya dibuang sembarangan gitu aja karna gak disediakan tempat sampah disitu
3,taman kehati view atas bukit  deh kesiapan menerima pengunjung sepertinya  banyak lahan kosong tanaman baru tumbuhsok bebenah sing sae 
3,tempatnya cukup unik jembatan kaca rumah kaca yg didaki membayar biaya masuk 5000 org utk tempatnya sepertinya kurang maintenance kotor utk menu makanan minuman sgt standard jadi tujuan kemari memang cm melihat pemandangan view atas cukup menarik byk terlihat perumahan msh bs menikmati kota lampung lautnya spt difoto overall pribadi sangat biasa jalan utk kemari jg sgt menanjak tdk disarankan menyetir mobil manual pemula yg baru belajar
3,tempat wisata murah meriah meskipun murah tempat layak kunjungi tempat memiliki pemandangan cukup bagus merekomendasi tempat disini banyak pohon cemara rindang tepi pantai slamaran sebuah kombinasi jarang temui pantai pekalongan sekitarnya semoga berkunjung menikmatinya tetap menjaga kebersihan disini
3,keren2 dimana2 lihat jeruk htm nya terjangkau berbagai macam jeruk 1 kebun puas deh pokok nya
3,kampung yg bersih sejuk nyaman banyak rumah adat panggungnya orgnya ramah baik gadisnya manis memiliki sifat yg ramah santun beragama yg baik krn rata anak perempuan sana mengaji pondok darul aman lubuk
